,"City Point Beach, South Boston: Bacterial Water Quality 2018",,,
,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,
,"Bacteria samples are collected at one location along the beach, and test results are available 24 hours later.",,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,
,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,
,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,
,      ▪  counts exceed 104 counts/100 mL limit at the Farragut Rd location;,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,
,All results are in counts/100 mL and testing is performed by DCR.,,,
,,,,
,"Weekly sampling by DCR began May 31, 2018.  Sampling ended August 30, 2018.",,,
,,,,
,, Daily Rainfall (in.),,City Point at Farragut Rd
,,,,
,2018-05-31 00:00:00,0,,<2
,2018-06-07 00:00:00,0,,92
,2018-06-14 00:00:00,0,,2
,2018-06-21 00:00:00,0,,<2
,2018-06-28 00:00:00,1.16,,4
,2018-07-05 00:00:00,0,,<2
,2018-07-12 00:00:00,0,,2
,2018-07-19 00:00:00,0,,5
,2018-07-26 00:00:00,0.6,,408
,2018-07-27 00:00:00,0,,3
,2018-08-02 00:00:00,Trace,,4
,2018-08-09 00:00:00,0.06,,68
,2018-08-16 00:00:00,0,,2
,2018-08-23 00:00:00,Trace,,<2
,2018-08-30 00:00:00,0,,<2
