,,,,,,,,
,"Constitution Beach, East Boston: Bacterial Water Quality 2022",,,,,,,
,,,,,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,,,,,
,"Bacteria samples are collected at several locations along the beach, and test results are available 24 hours later.",,,,,,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,,,,,
,,,,,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,,,,,
,      ▪  counts exceed 104 counts/100 mL limit at two or more locations;,,,,,,,
,      ▪  OR if daily rainfall exceeds 1 inch;,,,,,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,,,,,
,,,,,,,,
,"For daily water quality information, call DCR's beach hotline at 617-626-4972.",,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge.",,,,,,,
,All results are in counts/100 mL and testing is performed by DCR.,,,,,,,
,,,,,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,,,,,
,"Weekly sampling by DCR began May 26, 2022.",,,,,,,
,,,,,,,,
,, Daily Rainfall (in.),,North Site,,Middle Site,,Recreation Ctr.
,2022-05-26 00:00:00,0,,<2,,<2,,2
,2022-05-27 00:00:00,T,,2,,10,,<2
,2022-06-02 00:00:00,0.1,,29,,2,,8
,2022-06-03 00:00:00,0.01,,7,,20,,106
,2022-06-04 00:00:00,0,,,,,,12
,2022-06-09 00:00:00,0.85,,1300,,346,,100
,2022-06-10 00:00:00,0,,6,,5,,3
,2022-06-11 00:00:00,0,,<10,,<10,,<10
,2022-06-12 00:00:00,0,,<10,,<10,,<10
,2022-06-13 00:00:00,0.09,,<10,,<10,,10
,2022-06-14 00:00:00,0,,<10,,<10,,<10
,2022-06-15 00:00:00,0,,<10,,10,,<10
,2022-06-16 00:00:00,0,,100,,<2,,2
,2022-06-17 00:00:00,T,,3,,2,,38
,2022-06-18 00:00:00,T,,10,,<10,,<10
,2022-06-19 00:00:00,0.31,,988,,231,,<10
,2022-06-20 00:00:00,0,,20,,<10,,<10
,2022-06-21 00:00:00,0,,<10,,<10,,<10
,2022-06-22 00:00:00,0,,<10,,10,,<10
,2022-06-23 00:00:00,T,,4,,6,,2
,2022-06-24 00:00:00,0,,5,,6,,2
,2022-06-25 00:00:00,0,,<10,,<10,,<10
,2022-06-26 00:00:00,0,,<10,,10,,<10
,2022-06-27 00:00:00,0.65,,<10,,<10,,<10
,2022-06-28 00:00:00,0,,<10,,<10,,10
,2022-06-29 00:00:00,T,,10,,10,,10
,2022-06-30 00:00:00,T,,<2,,2,,<2
,2022-07-01 00:00:00,0,,90,,13,,<2
,2022-07-02 00:00:00,0.19,,<10,,<10,,<10
,2022-07-03 00:00:00,0,,20,,10,,<10
,2022-07-04 00:00:00,0,,20,,<10,,<10
,2022-07-05 00:00:00,0.04,,30,,<10,,<10
,2022-07-06 00:00:00,0.01,,275,,<10,,10
,2022-07-07 00:00:00,0,,<2,,<2,,<2
,2022-07-08 00:00:00,0,,2,,2,,<2
,2022-07-09 00:00:00,0,,<10,,<10,,<10
,2022-07-10 00:00:00,0,,<10,,<10,,<10
,2022-07-11 00:00:00,0,,<10,,<10,,<10
,2022-07-12 00:00:00,0.01,,<10,,<10,,<10
,2022-07-13 00:00:00,0,,10,,<10,,<10
