,"Wollaston Beach, Quincy: Bacterial Water Quality 2014",,,,,,,,,
,,,,,,,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,,,,,,,
,"Bacteria samples are collected at several locations along the beach, and  the test results are available 24 hours later.",,,,,,,,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,,,,,,,
,,,,,,,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,,,,,,,
,,,,,,,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,,,,,,,
,"      ▪  counts fail to meet 104 counts/100 mL limit at either Sachem and Channing, then these two locations are posted with an advisory;",,,,,,,,,
,"      ▪  OR counts fail to meet 104 counts/100 mL limit at Milton Street or Rice Road, then individual location is posted with an advisory;",,,,,,,,,
,"      ▪  OR if daily rainfall exceeds 0.5 inches for Milton or Rice Road, or 0.25 inches for Sachem or Channing locations;",,,,,,,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,,,,,,,
,All results are in counts/100 mL and testing is performed by DCR.,,,,,,,,,
,Spreadsheets are updated weekly if not sooner.,,,,,,,,,
,,,,,,,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,,,,,,,
,"Weekly sampling by DCR began May 22, 2014. Daily sampling began on June 19th.",,,,,,,,,
,,,,,,,,,,
,, Daily Rainfall (in.),,Milton Street,,Channing Street,,Sachem Street,,Rice Road
,,,,,,,,,,
,2014-05-22 00:00:00,0.25,,2,,2,,<2,,<2
,2014-05-29 00:00:00,0,,37,,60,,18,,<2
,2014-06-05 00:00:00,0.78,,2,,22,,52,,6
,2014-06-06 00:00:00,0,,2,,71,,44,,18
,2014-06-12 00:00:00,Trace,,15,,95,,15,,<2
,2014-06-14 00:00:00,0.01,,68,,152,,65,,16
,2014-06-16 00:00:00,0,,No sample,,16,,No sample,,No sample
,2014-06-17 00:00:00,0.02,,No sample,,<2,,<2,,No sample
,2014-06-19 00:00:00,0,,28,,<2,,5,,6
,2014-06-20 00:00:00,0,,<2,,<2,,<2,,8
,2014-06-21 00:00:00,0,,<10,,<10,,521,,<10
,2014-06-22 00:00:00,0,,<10,,<10,,<10,,<10
,2014-06-23 00:00:00,0,,<10,,<10,,20,,<10
,2014-06-24 00:00:00,0,,<10,,<10,,<10,,31
,2014-06-25 00:00:00,0,,<10,,<10,,<10,,<10
,2014-06-26 00:00:00,0.28,,12,,73,,285,,<2
,2014-06-27 00:00:00,0,,10,,12,,14,,2
,2014-06-28 00:00:00,0,,<2,,2,,2,,2
,2014-06-29 00:00:00,0,,2,,2,,<2,,<2
,2014-06-30 00:00:00,0,,<2,,<2,,<2,,2
,2014-07-01 00:00:00,0,,10,,<10,,10,,<10
,2014-07-02 00:00:00,Trace,,<2,,4,,<2,,6
,2014-07-05 00:00:00,0.35,,30,,122,,393,,233
,2014-07-06 00:00:00,0,,10,,30,,10,,52
,"July 7,2014",0.08,,10,,<10,,<10,,<10
,2014-07-08 00:00:00,0,,10,,63,,<10,,<10
,2014-07-09 00:00:00,0,,10,,<10,,<10,,<10
,2014-07-10 00:00:00,0,,6,,8,,2,,4
,2014-07-11 00:00:00,0,,<2,,48,,27,,<2
,2014-07-12 00:00:00,0,,20,,<10,,<10,,<10
,2014-07-13 00:00:00,Trace,,<2,,2,,<2,,<2
,2014-07-14 00:00:00,0.67,,<2,,2,,2,,<2
,2014-07-15 00:00:00,Trace,,59,,8,,<2,,2
,2014-07-16 00:00:00,0.85,,30,,10,,<10,,<10
,2014-07-17 00:00:00,0,,8,,18,,64,,62
,2014-07-18 00:00:00,0,,2,,18,,615,,<2
,2014-07-19 00:00:00,0,,<10,,<10,,10,,<10
,2014-07-20 00:00:00,Trace,,84,,52,,41,,20
,2014-07-21 00:00:00,0,,10,,161,,74,,<10
,2014-07-22 00:00:00,0,,<10,,20,,<10,,10
,2014-07-23 00:00:00,0,,<10,,<10,,<10,,10
,2014-07-24 00:00:00,Trace,,<2,,<2,,7,,<2
,2014-07-25 00:00:00,0,,4,,2,,8,,<2
,2014-07-26 00:00:00,0,,<10,,<10,,10,,10
,2014-07-27 00:00:00,0.35,,<10,,10,,<10,,10
,2014-07-28 00:00:00,0.11,,35,,<2,,2,,<2
,2014-07-29 00:00:00,0,,2,,2,,10,,<2
,2014-07-30 00:00:00,0,,2,,4,,2,,<2
,2014-07-31 00:00:00,0,,4,,4,,2,,54
,2014-08-01 00:00:00,0,,17,,<2,,51,,20
,2014-08-02 00:00:00,0.03,,20,,52,,<10,,<10
,2014-08-03 00:00:00,Trace,,41,,74,,86,,62
,2014-08-04 00:00:00,Trace,,10,,10,,20,,10
,2014-08-05 00:00:00,0,,41,,<10,,41,,<10
,2014-08-06 00:00:00,0,,74,,41,,31,,41
,2014-08-07 00:00:00,0.01,,22,,4,,21,,59
,2014-08-08 00:00:00,0,,6,,4,,20,,5
,2014-08-09 00:00:00,0,,20,,52,,84,,52
,2014-08-10 00:00:00,0,,10,,<10,,10,,No sample
,2014-08-11 00:00:00,0,,<2,,2,,2,,<2
,2014-08-12 00:00:00,0,,13,,20,,20,,2
,2014-08-13 00:00:00,1.06,,415,,408,,231,,369
,2014-08-14 00:00:00,0,,146,,162,,254,,138
,2014-08-15 00:00:00,Trace,,246,,269,,8,,12
,2014-08-16 00:00:00,0,,31,,20,,41,,<10
,2014-08-17 00:00:00,Trace,,<10,,10,,<10,,10
,2014-08-18 00:00:00,0,,30,,63,,63,,31
,2014-08-19 00:00:00,0,,41,,41,,20,,52
,2014-08-20 00:00:00,0,,<10,,10,,10,,52
,2014-08-21 00:00:00,0,,<2,,2,,12,,<2
,2014-08-22 00:00:00,0.08,,28,,22,,25,,67
,2014-08-23 00:00:00,0,,52,,<10,,10,,10
,2014-08-24 00:00:00,0,,<10,,<10,,<10,,<10
,2014-08-25 00:00:00,0,,10,,10,,<10,,52
,2014-08-26 00:00:00,0,,2,,4,,<2,,<2
,2014-08-27 00:00:00,0.02,,<2,,18,,<2,,2
,2014-08-28 00:00:00,0,,10,,7,,12,,8
,2014-08-29 00:00:00,0,,<2,,<2,,<2,,<2
,2014-08-30 00:00:00,0,,<10,,<10,,<10,,20
,2014-08-31 00:00:00,0.54,,20,,<10,,10,,<10
