,,,,,,,,,,
"Wollaston Beach, Quincy: Bacterial Water Quality 2022",,,,,,,,,,
,,,,,,,,,,
,Bacteria monitoring is conducted by the Massachusetts Dept. of Conservation and Recreation (DCR) during the swimming season.,,,,,,,,,
,"Bacteria samples are collected at several locations along the beach, and  the test results are available 24 hours later.",,,,,,,,,
,High bacteria triggers a swimming advisory and repeated sampling until bacteria meet limits.,,,,,,,,,
,,,,,,,,,,
,"Displayed are Enterococcus bacteria counts, with high counts in red.  The maximum daily limit is 104 counts/100 mL.",,,,,,,,,
,,,,,,,,,,
,A swimming advisory is declared by the DCR for the following day if: ,,,,,,,,,
,"      ▪  counts fail to meet 104 counts/100 mL limit at either Sachem and Channing, then these two locations are posted with an advisory;",,,,,,,,,
,"      ▪  OR counts fail to meet 104 counts/100 mL limit at Milton Street or Rice Road, then individual location is posted with an advisory;",,,,,,,,,
,"      ▪  OR if daily rainfall exceeds 0.5 inches for Milton or Rice Road, or 0.25 inches for Sachem or Channing locations;",,,,,,,,,
,      ▪  OR if the 5-day running geometric mean exceeds 35 counts/100 mL (geometric mean of the previous 5 days' samples).,,,,,,,,,
,,,,,,,,,,
,"For daily water quality information, call DCR's beach hotline at 617-626-4972.",,,,,,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge.",,,,,,,,,
,All results are in counts/100 mL and testing is performed by DCR.,,,,,,,,,
,Spreadsheets are updated weekly if not sooner.,,,,,,,,,
,,,,,,,,,,
,Swimming advisories will be issued due to either high Enterococcus counts or heavy rainfall.,,,,,,,,,
,"Weekly sampling by DCR began May 26, 2022.",,,,,,,,,
,,,,,,,,,,
,, Daily Rainfall (in.),,Milton Street,,Channing Street,,Sachem Street,,Rice Road
,2022-05-26 00:00:00,0,,2,,8,,2,,<2
,2022-05-27 00:00:00,T,,6,,17,,<2,,4
,2022-06-02 00:00:00,0.1,,17,,231,,392,,2
,2022-06-03 00:00:00,0.01,,52,,79,,33,,32
,2022-06-09 00:00:00,0.85,,>2600,,>2600,,>2600,,25
,2022-06-10 00:00:00,0,,8,,38,,70,,57
,2022-06-11 00:00:00,0,,<10,,10,,10,,<10
,2022-06-12 00:00:00,0,,31,,<10,,<10,,<10
,2022-06-13 00:00:00,0.09,,31,,<10,,<10,,<10
,2022-06-14 00:00:00,0,,292,,10,,<10,,52
,2022-06-15 00:00:00,0,,63,,10,,10,,<10
,2022-06-16 00:00:00,0,,2,,4,,<2,,8
,2022-06-17 00:00:00,T,,8,,30,,4,,254
,2022-06-18 00:00:00,T,,10,,97,,<10,,10
,2022-06-19 00:00:00,0.31,,327,,857,,428,,52
,2022-06-20 00:00:00,0,,10,,275,,20,,<10
,2022-06-21 00:00:00,0,,<10,,<10,,<10,,<10
,2022-06-22 00:00:00,0,,31,,10,,10,,20
,2022-06-23 00:00:00,T,,2,,15,,<2,,<2
,2022-06-24 00:00:00,0,,18,,7,,12,,10
,2022-06-25 00:00:00,0,,<10,,10,,<10,,10
,2022-06-26 00:00:00,0,,<10,,<10,,<10,,<10
,2022-06-27 00:00:00,0.65,,<10,,<10,,<10,,10
,2022-06-28 00:00:00,0,,20,,10,,<10,,<10
,2022-06-29 00:00:00,T,,<10,,20,,<10,,20
,2022-06-30 00:00:00,T,,7,,18,,2,,14
,2022-07-01 00:00:00,0,,<2,,4,,4,,131
,2022-07-02 00:00:00,0.19,,833,,637,,404,,20
,2022-07-03 00:00:00,0,,20,,41,,41,,110
,2022-07-04 00:00:00,0,,<10,,10,,<10,,<10
,2022-07-05 00:00:00,0.04,,<10,,<10,,<10,,<10
,2022-07-06 00:00:00,0.01,,<10,,10,,<10,,<10
,2022-07-07 00:00:00,0,,4,,10,,<2,,22
,2022-07-08 00:00:00,0,,2,,12,,2,,<2
,2022-07-09 00:00:00,0,,10,,<10,,<10,,10
,2022-07-10 00:00:00,0,,31,,31,,<10,,<10
,2022-07-11 00:00:00,0,,<10,,<10,,<10,,<10
,2022-07-12 00:00:00,0.01,,<10,,<10,,<10,,<10
,2022-07-13 00:00:00,0,,20,,10,,41,,20
,2022-07-14 00:00:00,0.16,,75,,22,,30,,17
,2022-07-15 00:00:00,0,,4,,20,,6,,5
,2022-07-16 00:00:00,0,,<10,,20,,<10,,<10
,2022-07-17 00:00:00,0,,<10,,10,,<10,,<10
,2022-07-18 00:00:00,0.15,,<10,,10,,<10,,<10
,2022-07-19 00:00:00,0.02,,<10,,63,,<10,,10
,2022-07-20 00:00:00,0,,<10,,<10,,<10,,<10
,2022-07-21 00:00:00,0,,2,,7,,2,,<2
,2022-07-22 00:00:00,0,,22,,4,,4,,4
,2022-07-23 00:00:00,0,,10,,20,,<10,,<10
,2022-07-24 00:00:00,0,,<10,,<10,,<10,,31
,2022-07-25 00:00:00,T,,<10,,<10,,<10,,20
,2022-07-26 00:00:00,0,,<10,,<10,,20,,<10
,2022-07-27 00:00:00,0,,<10,,<10,,<10,,<10
,2022-07-28 00:00:00,0.04,,62,,2,,4,,4
,2022-07-29 00:00:00,T,,6,,2,,2,,4
,2022-07-30 00:00:00,T,,<10,,10,,10,,<10
,2022-07-31 00:00:00,0,,<10,,10,,20,,<10
,2022-08-01 00:00:00,0.01,,<10,,<10,,20,,10
,2022-08-02 00:00:00,0,,98,,97,,41,,41
,2022-08-03 00:00:00,0,,465,,52,,156,,1110
,2022-08-04 00:00:00,0,,10,,8,,8,,48
