,"Pleasure Bay Beach, South Boston",,,
,Bacteria Counts,,,
,,,,
,Spreadsheets are updated weekly.,,,
,Displayed are Enterococcus counts.  The maximum daily limit is 104 counts/100 mL,,,
,,,,
,A swimming advisory is declared by the DCR for the following day if counts exceed 104 ,,,
,counts/100 mL or if the 5-day running geometric mean exceeds 35 counts/100 mL,,,
,,,,
,"Daily rainfall totals from Logan Airport, National Weather Service raingauge",,,
,All results are in counts/100 mL and testing is performed by DCR.,,,
,,,,
,"Pleasure Bay is sampled once per week, with resampling the following day if bacteria counts are elevated.",,,
,Sampling ended August 30.,,,
,,,,
,, Daily Rainfall (in.),,Pleasure Bay at Broadway
,,,,
,2007-05-24 00:00:00,0,,2
,2007-05-31 00:00:00,Trace,,2
,2007-06-07 00:00:00,0,,2
,2007-06-14 00:00:00,Trace,,7
,2007-06-15 00:00:00,0,,<2
,2007-06-21 00:00:00,0.09,,<2
,2007-06-28 00:00:00,0.02,,<2
,2007-07-05 00:00:00,0.31,,33
,2007-07-12 00:00:00,0.05,,<2
,2007-07-19 00:00:00,0.11,,4
,2007-07-26 00:00:00,0,,8
,2007-08-02 00:00:00,0,,2
,2007-08-09 00:00:00,0,,4
,2007-08-16 00:00:00,0,,6
,2007-08-23 00:00:00,0,,52
,2007-08-30 00:00:00,0,,6
